2575	0,106
2576	0,108
2577	0,108
2578	0,11
2579	0,11
2580	0,112
2581	0,112
2582	0,112
2583	0,112
2584	0,114
2585	0,116
2586	0,116
2587	0,116
2588	0,118
2589	0,118
2590	0,12
2591	0,12
2592	0,12
2593	0,122
2594	0,124
2595	0,126
2596	0,128
2597	0,128
2598	0,132
2599	0,134
2600	0,138
2601	0,146
2602	0,146
2603	0,148
2604	0,15
2605	0,15
2606	0,15
2607	0,152
2608	0,152
2609	0,154
2610	0,156
2611	0,156
2612	0,162
2613	0,164
2614	0,164
2615	0,166
2616	0,168
2617	0,171
2618	0,172
2619	0,173
2620	0,173
2621	0,174
2622	0,175
2623	0,176
2624	0,176
2625	0,178
2626	0,178
2627	0,179
2628	0,18
2629	0,182
2630	0,182
2631	0,186
2632	0,186
2633	0,186
2634	0,186
2635	0,186
2636	0,19
2637	0,191
2638	0,191
2639	0,191
2640	0,192
2641	0,195
2642	0,195
2643	0,195
2644	0,195
2645	0,199
2646	0,199
2647	0,199
2648	0,2
2649	0,203
2650	0,203
2651	0,203
2652	0,205
2653	0,205
2654	0,205
2655	0,205
2656	0,205
2657	0,205
2658	0,205
2659	0,205
2660	0,207
2661	0,209
2662	0,211
2663	0,213
2664	0,217
2665	0,221
2666	0,221
2667	0,223
2668	0,225
2669	0,225
2670	0,227
2671	0,231
2672	0,231
2673	0,233
2674	0,233
2675	0,233
2676	0,237
2677	0,239
2678	0,239
2679	0,241
2680	0,243
2681	0,243
2682	0,243
2683	0,245
2684	0,247
2685	0,247
2686	0,247
2687	0,247
2688	0,247
2689	0,249
2690	0,251
2691	0,251
2692	0,251
2693	0,253
2694	0,255
2695	0,255
2696	0,255
2697	0,255
2698	0,257
2699	0,257
2700	0,257
2701	0,259
2702	0,259
2703	0,259
2704	0,261
2705	0,261
2706	0,263
2707	0,265
2708	0,265
2709	0,269
2710	0,269
2711	0,27
2712	0,27
2713	0,273
2714	0,275
2715	0,277
2716	0,281
2717	0,282
2718	0,283
2719	0,283
2720	0,283
2721	0,287
2722	0,287
2723	0,288
2724	0,288
2725	0,292
2726	0,292
2727	0,296
2728	0,296
2729	0,297
2730	0,299
2731	0,299
2732	0,3
2733	0,3
2734	0,304
2735	0,304
2736	0,308
2737	0,31
2738	0,314
2739	0,314
2740	0,314
2741	0,318
2742	0,318
2743	0,318
2744	0,318
2745	0,318
2746	0,322
2747	0,322
2748	0,322
2749	0,322
2750	0,326
2751	0,326
2752	0,326
2753	0,326
2754	0,326
2755	0,328
2756	0,33
2757	0,332
2758	0,332
2759	0,334
2760	0,336
2761	0,336
2762	0,336
2763	0,338
2764	0,34
2765	0,34
2766	0,34
2767	0,344
2768	0,344
2769	0,348
2770	0,348
2771	0,352
2772	0,352
2773	0,356
2774	0,356
2775	0,356
2776	0,356
2777	0,358
2778	0,358
2779	0,362
2780	0,362
2781	0,366
2782	0,366
2783	0,366
2784	0,366
2785	0,366
2786	0,366
2787	0,366
2788	0,37
2789	0,37
2790	0,37
2791	0,37
2792	0,374
2793	0,374
2794	0,375
2795	0,378
2796	0,378
2797	0,378
2798	0,378
2799	0,38
2800	0,382
2801	0,384
2802	0,384
2803	0,386
2804	0,39
2805	0,392
2806	0,392
2807	0,393
2808	0,393
2809	0,397
2810	0,397
2811	0,397
2812	0,397
2813	0,397
2814	0,397
2815	0,4
2816	0,4
2817	0,4
2818	0,401
2819	0,401
2820	0,402
2821	0,402
2822	0,404
2823	0,406
2824	0,407
2825	0,407
2826	0,407
2827	0,407
2828	0,407
2829	0,409
2830	0,409
2831	0,409
2832	0,409
2833	0,409
2834	0,411
2835	0,415
2836	0,415
2837	0,417
2838	0,419
2839	0,419
2840	0,419
2841	0,419
2842	0,421
2843	0,427
2844	0,427
2845	0,427
2846	0,429
2847	0,429
2848	0,431
2849	0,433
2850	0,433
2851	0,435
2852	0,435
2853	0,437
2854	0,437
2855	0,439
2856	0,439
2857	0,441
2858	0,441
2859	0,441
2860	0,445
2861	0,445
2862	0,445
2863	0,449
2864	0,449
2865	0,449
2866	0,449
2867	0,453
2868	0,453
2869	0,455
2870	0,457
2871	0,461
2872	0,463
2873	0,463
2874	0,463
2875	0,467
2876	0,467
2877	0,467
2878	0,469
2879	0,473
2880	0,475
2881	0,479
2882	0,479
2883	0,482
2884	0,485
2885	0,485
2886	0,485
2887	0,49
2888	0,49
2889	0,498
2890	0,498
2891	0,498
2892	0,498
2893	0,5
2894	0,501
2895	0,504
2896	0,51
2897	0,51
2898	0,51
2899	0,51
2900	0,512
